  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,     ppm,      ppm,        ppm,      ppm,       ppm,      ppm
1990, 08,   33100, 1990.6219,   351.91,   351.32,     352.30,   351.71,     351.91,   351.32
1990, 09,   33131, 1990.7068,   352.86,   352.43,     352.26,   351.83,     352.86,   352.43
1990, 10,   33161, 1990.7890,   351.28,   351.28,     351.95,   351.95,     351.28,   351.28
1990, 11,   33192, 1990.8740,   352.28,   352.41,     351.94,   352.07,     352.28,   352.41
1990, 12,   33222, 1990.9562,   352.01,   352.13,     352.06,   352.18,     352.01,   352.13
1991, 01,   33253, 1991.0411,   351.92,   352.32,     351.89,   352.29,     351.92,   352.32
1991, 02,   33284, 1991.1260,   351.69,   352.15,     351.93,   352.39,     351.69,   352.15
1991, 03,   33312, 1991.2027,   352.09,   352.39,     352.20,   352.49,     352.09,   352.39
1991, 04,   33343, 1991.2877,      NaN,      NaN,     352.34,   352.59,     352.34,   352.59
1991, 05,   33373, 1991.3699,   352.56,   352.66,     352.57,   352.68,     352.56,   352.66
1991, 06,   33404, 1991.4548,   354.13,   353.90,     353.00,   352.77,     354.13,   353.90
1991, 07,   33434, 1991.5370,   353.54,   353.08,     353.31,   352.85,     353.54,   353.08
1991, 08,   33465, 1991.6219,      NaN,      NaN,     353.53,   352.93,     353.53,   352.93
1991, 09,   33496, 1991.7068,   352.91,   352.47,     353.45,   353.01,     352.91,   352.47
1991, 10,   33526, 1991.7890,   352.84,   352.84,     353.09,   353.09,     352.84,   352.84
1991, 11,   33557, 1991.8740,   352.86,   352.98,     353.06,   353.18,     352.86,   352.98
1991, 12,   33587, 1991.9562,      NaN,      NaN,     353.16,   353.28,     353.16,   353.28
1992, 01,   33618, 1992.0410,   352.14,   352.54,     352.98,   353.38,     352.14,   352.54
1992, 02,   33649, 1992.1257,      NaN,      NaN,     353.03,   353.50,     353.03,   353.50
1992, 03,   33678, 1992.2049,      NaN,      NaN,     353.32,   353.61,     353.32,   353.61
1992, 04,   33709, 1992.2896,   353.35,   353.60,     353.48,   353.73,     353.35,   353.60
1992, 05,   33739, 1992.3716,   353.44,   353.54,     353.74,   353.84,     353.44,   353.54
1992, 06,   33770, 1992.4563,   354.84,   354.61,     354.19,   353.96,     354.84,   354.61
1992, 07,   33800, 1992.5383,   354.69,   354.23,     354.52,   354.06,     354.69,   354.23
1992, 08,   33831, 1992.6230,   355.19,   354.58,     354.76,   354.16,     355.19,   354.58
1992, 09,   33862, 1992.7077,   354.74,   354.31,     354.67,   354.24,     354.74,   354.31
1992, 10,   33892, 1992.7896,   354.68,   354.68,     354.30,   354.31,     354.68,   354.68
1992, 11,   33923, 1992.8743,   354.11,   354.24,     354.24,   354.37,     354.11,   354.24
1992, 12,   33953, 1992.9563,      NaN,      NaN,     354.30,   354.42,     354.30,   354.42
1993, 01,   33984, 1993.0411,   353.76,   354.16,     354.08,   354.48,     353.76,   354.16
1993, 02,   34015, 1993.1260,   353.54,   354.01,     354.08,   354.55,     353.54,   354.01
1993, 03,   34043, 1993.2027,   355.25,   355.55,     354.32,   354.61,     355.25,   355.55
1993, 04,   34074, 1993.2877,   354.36,   354.61,     354.44,   354.69,     354.36,   354.61
1993, 05,   34104, 1993.3699,   355.00,   355.10,     354.67,   354.77,     355.00,   355.10
1993, 06,   34135, 1993.4548,   354.49,   354.26,     355.09,   354.86,     354.49,   354.26
1993, 07,   34165, 1993.5370,   355.79,   355.33,     355.42,   354.95,     355.79,   355.33
1993, 08,   34196, 1993.6219,   355.43,   354.82,     355.66,   355.05,     355.43,   354.82
1993, 09,   34227, 1993.7068,   355.98,   355.54,     355.61,   355.16,     355.98,   355.54
1993, 10,   34257, 1993.7890,   355.05,   355.05,     355.27,   355.28,     355.05,   355.05
1993, 11,   34288, 1993.8740,   355.61,   355.74,     355.27,   355.40,     355.61,   355.74
1993, 12,   34318, 1993.9562,   355.09,   355.22,     355.40,   355.52,     355.09,   355.22
1994, 01,   34349, 1994.0411,   354.78,   355.18,     355.25,   355.65,     354.78,   355.18
1994, 02,   34380, 1994.1260,   355.10,   355.58,     355.32,   355.79,     355.10,   355.58
1994, 03,   34408, 1994.2027,   356.10,   356.39,     355.62,   355.92,     356.10,   356.39
1994, 04,   34439, 1994.2877,   355.93,   356.18,     355.81,   356.06,     355.93,   356.18
1994, 05,   34469, 1994.3699,   355.87,   355.98,     356.09,   356.19,     355.87,   355.98
1994, 06,   34500, 1994.4548,   356.10,   355.86,     356.57,   356.33,     356.10,   355.86
1994, 07,   34530, 1994.5370,   357.03,   356.57,     356.93,   356.47,     357.03,   356.57
1994, 08,   34561, 1994.6219,   357.37,   356.75,     357.22,   356.60,     357.37,   356.75
1994, 09,   34592, 1994.7068,   357.57,   357.13,     357.18,   356.74,     357.57,   357.13
1994, 10,   34622, 1994.7890,   357.70,   357.70,     356.86,   356.86,     357.70,   357.70
1994, 11,   34653, 1994.8740,      NaN,      NaN,     356.85,   356.98,     356.85,   356.98
1994, 12,   34683, 1994.9562,      NaN,      NaN,     356.97,   357.10,     356.97,   357.10
1995, 01,   34714, 1995.0411,   356.43,   356.84,     356.81,   357.22,     356.43,   356.84
1995, 02,   34745, 1995.1260,   356.17,   356.65,     356.87,   357.35,     356.17,   356.65
1995, 03,   34773, 1995.2027,      NaN,      NaN,     357.17,   357.47,     357.17,   357.47
1995, 04,   34804, 1995.2877,   357.12,   357.36,     357.36,   357.61,     357.12,   357.36
1995, 05,   34834, 1995.3699,   357.08,   357.19,     357.65,   357.76,     357.08,   357.19
1995, 06,   34865, 1995.4548,      NaN,      NaN,     358.15,   357.91,     358.15,   357.91
1995, 07,   34895, 1995.5370,   358.65,   358.18,     358.54,   358.07,     358.65,   358.18
1995, 08,   34926, 1995.6219,   358.97,   358.35,     358.86,   358.24,     358.97,   358.35
1995, 09,   34957, 1995.7068,   358.84,   358.40,     358.86,   358.41,     358.84,   358.40
1995, 10,   34987, 1995.7890,   358.12,   358.12,     358.57,   358.57,     358.12,   358.12
1995, 11,   35018, 1995.8740,   358.86,   358.99,     358.61,   358.74,     358.86,   358.99
1995, 12,   35048, 1995.9562,   358.44,   358.57,     358.78,   358.90,     358.44,   358.57
1996, 01,   35079, 1996.0410,      NaN,      NaN,     358.65,   359.06,     358.65,   359.06
1996, 02,   35110, 1996.1257,   358.97,   359.45,     358.73,   359.21,     358.97,   359.45
1996, 03,   35139, 1996.2049,   360.38,   360.68,     359.04,   359.33,     360.38,   360.68
1996, 04,   35170, 1996.2896,   358.69,   358.94,     359.21,   359.46,     358.69,   358.94
1996, 05,   35200, 1996.3716,   359.78,   359.88,     359.46,   359.56,     359.78,   359.88
1996, 06,   35231, 1996.4563,      NaN,      NaN,     359.91,   359.67,     359.91,   359.67
1996, 07,   35261, 1996.5383,   359.98,   359.51,     360.23,   359.76,     359.98,   359.51
1996, 08,   35292, 1996.6230,   360.45,   359.83,     360.48,   359.85,     360.45,   359.83
1996, 09,   35323, 1996.7077,      NaN,      NaN,     360.39,   359.95,     360.39,   359.95
1996, 10,   35353, 1996.7896,   359.28,   359.29,     360.04,   360.04,     359.28,   359.29
1996, 11,   35384, 1996.8743,   359.80,   359.93,     360.01,   360.14,     359.80,   359.93
1996, 12,   35414, 1996.9563,   360.72,   360.84,     360.12,   360.25,     360.72,   360.84
1997, 01,   35445, 1997.0411,      NaN,      NaN,     359.95,   360.37,     359.95,   360.37
1997, 02,   35476, 1997.1260,      NaN,      NaN,     360.01,   360.49,     360.01,   360.49
1997, 03,   35504, 1997.2027,   360.26,   360.56,     360.31,   360.61,     360.26,   360.56
1997, 04,   35535, 1997.2877,   360.03,   360.28,     360.51,   360.76,     360.03,   360.28
1997, 05,   35565, 1997.3699,   360.38,   360.49,     360.81,   360.91,     360.38,   360.49
1997, 06,   35596, 1997.4548,      NaN,      NaN,     361.33,   361.09,     361.33,   361.09
1997, 07,   35626, 1997.5370,      NaN,      NaN,     361.74,   361.27,     361.74,   361.27
1997, 08,   35657, 1997.6219,   361.77,   361.15,     362.09,   361.46,     361.77,   361.15
1997, 09,   35688, 1997.7068,      NaN,      NaN,     362.12,   361.67,     362.12,   361.67
1997, 10,   35718, 1997.7890,      NaN,      NaN,     361.87,   361.87,     361.87,   361.87
1997, 11,   35749, 1997.8740,      NaN,      NaN,     361.96,   362.09,     361.96,   362.09
1997, 12,   35779, 1997.9562,      NaN,      NaN,     362.17,   362.30,     362.17,   362.30
1998, 01,   35810, 1998.0411,   362.31,   362.73,     362.10,   362.52,     362.31,   362.73
1998, 02,   35841, 1998.1260,   362.54,   363.02,     362.25,   362.74,     362.54,   363.02
1998, 03,   35869, 1998.2027,   362.82,   363.13,     362.62,   362.93,     362.82,   363.13
1998, 04,   35900, 1998.2877,   363.04,   363.29,     362.88,   363.14,     363.04,   363.29
1998, 05,   35930, 1998.3699,   363.02,   363.13,     363.23,   363.34,     363.02,   363.13
1998, 06,   35961, 1998.4548,      NaN,      NaN,     363.78,   363.54,     363.78,   363.54
1998, 07,   35991, 1998.5370,   364.14,   363.66,     364.20,   363.72,     364.14,   363.66
